seed,key,dataset,task_type,target_idx,model,accuracy,precision,recall,f1_score,balanced_accuracy,cohen_kappa,matthews_corrcoef,imputed
0,head_neck_cancer_0,Head & Neck Cancer,Classification,0,ROCKET,0.6086956521739131,0.6057971014492753,0.6086956521739131,0.600679513722992,0.5491071428571428,0.453825857519789,0.4575503852828274,False
0,head_neck_cancer_0,Head & Neck Cancer,Classification,0,SANET,0.1739130434782608,0.0302457466918714,0.1739130434782608,0.0515297906602254,0.25,0.0,0.0,False
0,head_neck_cancer_0,Head & Neck Cancer,Classification,0,TABDPT,0.6521739130434783,0.7014163372859025,0.6521739130434783,0.6281355562820093,0.5848214285714286,0.5013550135501355,0.5165744034226406,False
0,head_neck_cancer_0,Head & Neck Cancer,Classification,0,TABICL,0.4782608695652174,0.4695652173913043,0.4782608695652174,0.4637681159420289,0.4196428571428571,0.2659574468085105,0.2689571768199595,False
0,head_neck_cancer_0,Head & Neck Cancer,Classification,0,TABM,0.5217391304347826,0.3735177865612648,0.5217391304347826,0.435321039170817,0.3973214285714286,0.303030303030303,0.3219513727312073,False
0,head_neck_cancer_0,Head & Neck Cancer,Classification,0,XGB,0.5217391304347826,0.5869565217391305,0.5217391304347826,0.5076179858788554,0.5133928571428572,0.3324538258575198,0.3407845788962334,False
0,head_neck_cancer_0,Head & Neck Cancer,Classification,0,XT,0.4782608695652174,0.4391304347826086,0.4782608695652174,0.454477889260498,0.3883928571428571,0.2717678100263853,0.2739981958379722,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,ARSENAL,0.9375,0.9444444444444444,0.9375,0.9358660130718954,0.9333333333333332,0.896774193548387,0.902902025421667,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,AUTOGLUON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,CAT,0.6875,0.725,0.6875,0.6701388888888888,0.6027777777777777,0.4594594594594594,0.4744699292150227,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,COATNET,0.8125,0.8125,0.8125,0.8065476190476191,0.8250000000000001,0.7,0.7044164475972786,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,DEEPCNN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,DUMMY,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,FASTAI,0.6875,0.7008928571428572,0.6875,0.6833333333333333,0.6277777777777778,0.4968553459119497,0.5064518797413102,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,FCRESNEXT,0.8125,0.8402777777777777,0.8125,0.7916109625668449,0.7111111111111111,0.6821192052980132,0.6975400337597023,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,GBM,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,KNN,0.9375,0.9444444444444444,0.9375,0.9358660130718954,0.9333333333333332,0.896774193548387,0.902902025421667,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,LR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,MITRA,0.875,0.8975694444444444,0.875,0.8656775210084033,0.8666666666666667,0.7961783439490446,0.8119622530770386,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,NN_TORCH,0.6875,0.6701388888888888,0.6875,0.6756535947712419,0.6472222222222221,0.4838709677419355,0.4871773518462232,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,PLS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,RAMANFORMER,0.5,0.2666666666666666,0.5,0.3478260869565217,0.3333333333333333,0.0229007633587786,0.0435744670330595,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,RAMANNET,0.875,0.9,0.875,0.8722222222222222,0.8222222222222223,0.7866666666666666,0.8049779969521318,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,RAMANTRANSFORMER,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,REALMLP,0.75,0.8035714285714286,0.75,0.7395833333333333,0.6694444444444444,0.5844155844155844,0.6008551581036727,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,REALTABPFN-V2,0.875,0.8819444444444444,0.875,0.8705882352941177,0.8222222222222223,0.7908496732026143,0.7966735506562534,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,REALTABPFN-V2.5,0.9375,0.9444444444444444,0.9375,0.9358660130718954,0.9333333333333332,0.896774193548387,0.902902025421667,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,REZERONET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,RF,0.6875,0.7326388888888888,0.6875,0.6759692513368983,0.6027777777777777,0.4701986754966887,0.4808285669605715,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,ROCKET,0.6875,0.65,0.6875,0.6583333333333332,0.5777777777777778,0.4666666666666667,0.4775293202258409,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,SANET,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,TABDPT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,TABICL,0.8125,0.821875,0.8125,0.8027777777777778,0.7555555555555555,0.6799999999999999,0.6958284380433681,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,TABM,0.6875,0.7326388888888888,0.6875,0.6759692513368983,0.6027777777777777,0.4701986754966887,0.4808285669605715,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,XGB,0.5,0.4226190476190475,0.5,0.4571078431372549,0.3833333333333333,0.1409395973154362,0.1488351394468968,False
0,microplastics_weathered_0,Weathered Microplastics,Classification,0,XT,0.6875,0.725,0.6875,0.6701388888888888,0.6027777777777777,0.4594594594594594,0.4744699292150227,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,ARSENAL,0.9843924191750278,0.984953847783601,0.9843924191750278,0.9845553662903126,0.9846246328594824,0.9831151916470268,0.9831280009206592,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,AUTOGLUON,0.9712067043401376,0.9718100298221148,0.9712067043401376,0.971425696955558,0.9697572231055004,0.9688498480247282,0.9688627529733604,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,CAT,0.9688617229846616,0.9720055570371962,0.9688617229846616,0.9699217844522868,0.9677892975457948,0.9663265056471356,0.9663949664976323,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,COATNET,0.970360973359474,0.9769431302843448,0.970360973359474,0.9721453215725508,0.975696049289189,0.9679700108295288,0.9682160489525066,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,DEEPCNN,0.9589436051205168,0.9664206746855698,0.9589436051205168,0.9596257363633732,0.9696322188381375,0.9556557094652108,0.9561597817602172,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,DUMMY,0.1380463614346672,0.0190567979053507,0.1380463614346672,0.0334903718356904,0.0625,0.0,0.0,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,FASTAI,0.947949102371891,0.9612714410547724,0.947949102371891,0.9514481742165832,0.9584184971067118,0.9438047437877558,0.9444196598030116,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,FCRESNEXT,0.9692845884749932,0.969336382443956,0.9692845884749932,0.9691295177773204,0.9673495083978684,0.9667687870029518,0.966799309167638,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,GBM,0.9784723023103832,0.979900712618349,0.9784723023103832,0.9789802630259667,0.9772649214591356,0.976714954923652,0.9767386906658204,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,KNN,0.9076999961557682,0.9100789853666664,0.9076999961557682,0.9063212789191932,0.9062405678267398,0.9001680660728153,0.9005977131459711,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,LR,0.9657863376004304,0.965267133805416,0.9657863376004304,0.965432127023775,0.9648352195817826,0.9629813375546222,0.9629918602135956,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,MITRA,0.9650174912543728,0.966309726137198,0.9650174912543728,0.965452500804308,0.9616398568439531,0.9621579972065072,0.9621855548688084,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,NN_TORCH,0.9728597239841618,0.9743016348628716,0.9728597239841618,0.9730612902205684,0.9711375486568864,0.9706354790260788,0.970728845573092,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,PLS,0.7286741244762234,0.6300528025291434,0.7286741244762234,0.653888192974,0.6268565240938107,0.703274452260713,0.7096027352651266,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,RAMANFORMER,0.0404028754853342,0.0016323923474834,0.0404028754853342,0.0031380004533761,0.0625,0.0,0.0,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,RAMANNET,0.9588667204859108,0.974150453123008,0.9588667204859108,0.9635273261901456,0.9679894701070428,0.9555915696386764,0.9562284601194369,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,RAMANTRANSFORMER,0.5443816553261831,0.6146223508881928,0.5443816553261831,0.5361473149163858,0.5141607785161355,0.502780623996632,0.5254165534558037,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,REALMLP,0.9144274016837736,0.9283651709352868,0.9144274016837736,0.9174430732426564,0.9083998566796544,0.907556177885879,0.9080797857988966,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,REALTABPFN-V2,0.9757813400991812,0.9761780305193808,0.9757813400991812,0.9758485817207604,0.9736949002446212,0.9738002708289664,0.9738163491831492,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,REALTABPFN-V2.5,0.9879291123668936,0.9880329489633244,0.9879291123668936,0.9879646449325352,0.9863690817629448,0.9869396413268812,0.9869415471538944,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,REZERONET,0.9848537269826624,0.9858267160488668,0.9848537269826624,0.9850674742852912,0.9854633507436136,0.9836132840940632,0.9836529911012574,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,RF,0.9842770922231192,0.9850433358113142,0.9842770922231192,0.9845354948230812,0.9833818567906843,0.9829918222900932,0.9830054260097312,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,ROCKET,0.989428362741706,0.989694206591322,0.989428362741706,0.9895132308507428,0.9887913275884304,0.988562893056497,0.9885680441593666,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,SANET,0.9780878791373544,0.9801056705703136,0.9780878791373544,0.9786350736208016,0.977685074156051,0.9762970235916328,0.976355456113907,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,TABDPT,0.980317533540922,0.981220903861851,0.980317533540922,0.9805956357763016,0.980191433384599,0.9787084772570498,0.978732382625429,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,TABICL,0.9901972090877638,0.9902785829866186,0.9901972090877638,0.9902280015433372,0.9891837273306348,0.9893946494699036,0.9893957838657408,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,TABM,0.9866989582132012,0.9870892861520992,0.9866989582132012,0.9868392822058756,0.98513338602612,0.985610103581073,0.9856164133147076,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,XGB,0.9827393995310038,0.9839902191088448,0.9827393995310038,0.9831538708998784,0.9821199247653036,0.9813301585762696,0.981353845849422,False
0,mlrod_0,ML Raman Open Dataset (MLROD),Classification,0,XT,0.982970053434821,0.9840500488938058,0.982970053434821,0.9833195567917876,0.9824394501719522,0.9815793306201804,0.9816005814886608,False
0,parkinson_0,Saliva Parkinson,Classification,0,ARSENAL,0.8918918918918919,0.8936015459352102,0.8918918918918919,0.8906110520792083,0.8785984848484849,0.7715167888846006,0.7754005256276857,False
0,parkinson_0,Saliva Parkinson,Classification,0,AUTOGLUON,0.9662162162162162,0.9667433750329474,0.9662162162162162,0.9662989727998206,0.9676136363636364,0.9302938960060286,0.9306557264405848,False
0,parkinson_0,Saliva Parkinson,Classification,0,CAT,0.7162162162162162,0.7125284775375741,0.7162162162162162,0.7116143170197223,0.69375,0.3969732246798603,0.4003296094971562,False
0,parkinson_0,Saliva Parkinson,Classification,0,COATNET,0.7972972972972973,0.8116866866866868,0.7972972972972973,0.787369001654716,0.7632575757575758,0.556,0.582084401337627,False
0,parkinson_0,Saliva Parkinson,Classification,0,DEEPCNN,0.8108108108108109,0.8472512760438458,0.8108108108108109,0.7968218903546479,0.7693181818181818,0.578519121236778,0.6286671196365613,False
0,parkinson_0,Saliva Parkinson,Classification,0,DUMMY,0.5945945945945946,0.3535427319211103,0.5945945945945946,0.4434264773247823,0.5,0.0,0.0,False
0,parkinson_0,Saliva Parkinson,Classification,0,FASTAI,0.706081081081081,0.7076920364591597,0.706081081081081,0.6900017539868468,0.6666666666666666,0.3534846354689697,0.3730424735950218,False
0,parkinson_0,Saliva Parkinson,Classification,0,FCRESNEXT,0.8108108108108109,0.8098843524375439,0.8108108108108109,0.8089506510559142,0.7958333333333334,0.6012317167051577,0.6034388363449532,False
0,parkinson_0,Saliva Parkinson,Classification,0,GBM,0.7331081081081081,0.7301340233277406,0.7331081081081081,0.7296659056877041,0.7132575757575758,0.4351690821256039,0.4376934902030955,False
0,parkinson_0,Saliva Parkinson,Classification,0,KNN,0.7702702702702703,0.7729817195836614,0.7702702702702703,0.7628818047666215,0.7418560606060607,0.5037475345167652,0.5162725833077371,False
0,parkinson_0,Saliva Parkinson,Classification,0,LR,0.8581081081081081,0.8577979998661773,0.8581081081081081,0.8579127482417611,0.8515151515151516,0.7048993543486517,0.7049689629925564,False
0,parkinson_0,Saliva Parkinson,Classification,0,MITRA,0.8885135135135135,0.8883774242834158,0.8885135135135135,0.8879257394087574,0.8797348484848485,0.7665838271840948,0.7675251945637028,False
0,parkinson_0,Saliva Parkinson,Classification,0,NN_TORCH,0.7263513513513513,0.7235600414229664,0.7263513513513513,0.723925195540916,0.7089015151515152,0.4239861618297136,0.4252893332711943,False
0,parkinson_0,Saliva Parkinson,Classification,0,PLS,0.8445945945945946,0.846278661924508,0.8445945945945946,0.8420745069393718,0.8268939393939394,0.6697710516103996,0.6754339257009693,False
0,parkinson_0,Saliva Parkinson,Classification,0,RAMANFORMER,0.5945945945945946,0.3535427319211103,0.5945945945945946,0.4434264773247823,0.5,0.0,0.0,False
0,parkinson_0,Saliva Parkinson,Classification,0,RAMANNET,0.7162162162162162,0.7623147340889276,0.7162162162162162,0.6795002549719531,0.6579545454545455,0.349246231155779,0.4207872979863194,False
0,parkinson_0,Saliva Parkinson,Classification,0,RAMANTRANSFORMER,0.5945945945945946,0.3535427319211103,0.5945945945945946,0.4434264773247823,0.5,0.0,0.0,False
0,parkinson_0,Saliva Parkinson,Classification,0,REALMLP,0.7635135135135135,0.7666792666792667,0.7635135135135135,0.755175848925849,0.7335227272727273,0.4877373417721519,0.5016872952787618,False
0,parkinson_0,Saliva Parkinson,Classification,0,REALTABPFN-V2,0.8851351351351351,0.8885155622572238,0.8851351351351351,0.8832724616508401,0.8689393939393939,0.7559177337989911,0.7623089729232261,False
0,parkinson_0,Saliva Parkinson,Classification,0,REALTABPFN-V2.5,0.9662162162162162,0.9667433750329474,0.9662162162162162,0.9662989727998206,0.9676136363636364,0.9302938960060286,0.9306557264405848,False
0,parkinson_0,Saliva Parkinson,Classification,0,REZERONET,0.8783783783783784,0.8796934968732386,0.8783783783783784,0.8769374335891092,0.8645833333333333,0.7429563874951757,0.7466963540936943,False
0,parkinson_0,Saliva Parkinson,Classification,0,RF,0.7128378378378378,0.7092772269520109,0.7128378378378378,0.7056636551424041,0.6856060606060606,0.3839373163565132,0.3903995194365358,False
0,parkinson_0,Saliva Parkinson,Classification,0,ROCKET,0.8851351351351351,0.8848733059259375,0.8851351351351351,0.884625063396013,0.8768939393939394,0.759831996945399,0.7605153546769415,False
0,parkinson_0,Saliva Parkinson,Classification,0,SANET,0.9222972972972971,0.923630052070419,0.9222972972972971,0.9216083888572972,0.912121212121212,0.8364405150874495,0.8390114135975691,False
0,parkinson_0,Saliva Parkinson,Classification,0,TABDPT,0.9391891891891893,0.9391891891891893,0.9391891891891893,0.9391891891891893,0.9369318181818184,0.8738636363636364,0.8738636363636364,False
0,parkinson_0,Saliva Parkinson,Classification,0,TABICL,0.9425675675675677,0.9441024213889144,0.9425675675675677,0.9427987395950784,0.9450757575757576,0.8819665978607618,0.8830101171145968,False
0,parkinson_0,Saliva Parkinson,Classification,0,TABM,0.7466216216216216,0.7494985084324878,0.7466216216216216,0.7476414982135806,0.7418560606060607,0.4792644023268906,0.4798314551299319,False
0,parkinson_0,Saliva Parkinson,Classification,0,XGB,0.7466216216216216,0.7449269193557646,0.7466216216216216,0.7409640054801346,0.7219696969696969,0.4579019339714788,0.4643636716185128,False
0,parkinson_0,Saliva Parkinson,Classification,0,XT,0.7263513513513513,0.7241336362582191,0.7263513513513513,0.7187548022213004,0.6982954545454545,0.4113140836770771,0.4194693359298711,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,ARSENAL,0.99002849002849,0.9900625690099376,0.99002849002849,0.9900165979474268,0.9892857142857144,0.9897043078902212,0.9897063815074132,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,AUTOGLUON,0.9985754985754984,0.9986433319766652,0.9985754985754984,0.9985746077053144,0.9984375,0.9985291899230652,0.9985312820190912,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,CAT,0.9843304843304844,0.98574045921872,0.9843304843304844,0.9843129511631536,0.9830357142857142,0.983820817968488,0.9838661707664909,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,COATNET,0.9928774928774928,0.9931807958123748,0.9928774928774928,0.9928690106686529,0.9924107142857144,0.9926459650232876,0.9926563639607412,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,DEEPCNN,0.9843304843304844,0.9874384874384876,0.9843304843304844,0.9834384815409484,0.9828869047619048,0.9838207840696952,0.9839877961582968,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,DUMMY,0.0413105413105413,0.0017065608233699,0.0413105413105413,0.0032777173680046,0.03125,0.0,0.0,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,FASTAI,0.9729344729344728,0.983647910731244,0.9729344729344728,0.97403759031666,0.973866341991342,0.9720477564646636,0.9725412617085916,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,FCRESNEXT,0.9472934472934472,0.9575872381045456,0.9472934472934472,0.945337517660815,0.9443756764069264,0.945576720397101,0.946014912799264,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,GBM,0.9629629629629628,0.9657972674932804,0.9629629629629628,0.9628579788102664,0.9609828192640693,0.9617562938051984,0.961857078074944,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,KNN,0.98005698005698,0.9805825982296572,0.98005698005698,0.9800097150158348,0.9789819376026272,0.9794088746325632,0.9794293951924772,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,LR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,MITRA,0.9544159544159544,0.9597094137141932,0.9544159544159544,0.9547967262044524,0.9526032255787692,0.9529325983242296,0.9531023621437564,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,NN_TORCH,0.9943019943019944,0.9945643460136212,0.9943019943019944,0.99429790493161,0.9939732142857144,0.9941167596922612,0.9941250911756168,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,PLS,0.6438746438746439,0.531580970746573,0.6438746438746439,0.5456431064753491,0.6369318181818182,0.6322373797699126,0.6390796030811102,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,RAMANFORMER,0.0313390313390313,0.0009821348852687,0.0313390313390313,0.0019045820150792,0.03125,0.0,0.0,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,RAMANNET,0.97008547008547,0.9789944533905888,0.97008547008547,0.9708851182164012,0.9702651515151516,0.9691065156709724,0.9694845789395168,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,RAMANTRANSFORMER,0.0313390313390313,0.0009821348852687,0.0313390313390313,0.0019045820150792,0.03125,0.0,0.0,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,REALMLP,0.9843304843304844,0.9858518511145324,0.9843304843304844,0.9840782213426268,0.9845982142857144,0.9838209874603224,0.9838890174077808,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,REALTABPFN-V2,0.9914529914529916,0.99249185999186,0.9914529914529916,0.9913417274389348,0.990625,0.9911750101093486,0.9912144706722604,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,REALTABPFN-V2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,REZERONET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,RF,0.9814814814814816,0.9828536854986132,0.9814814814814816,0.9813000610099188,0.9800595238095238,0.9808791485082132,0.980934643174413,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,ROCKET,0.9971509971509972,0.997283580616914,0.9971509971509972,0.997149298282274,0.9969494047619047,0.9970583798461308,0.9970625578880966,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,SANET,0.9971509971509972,0.9971509971509972,0.9971509971509972,0.9971509971509972,0.9969494047619047,0.9970583798461308,0.9970583798461308,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,TABDPT,0.9957264957264956,0.995920745920746,0.9957264957264956,0.99572228999051,0.9953869047619048,0.9955875512795264,0.9955938091783584,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,TABICL,0.9985754985754984,0.9986402486402486,0.9985754985754984,0.9985737997067754,0.9984375,0.9985291868414602,0.998531278948438,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,TABM,0.9943019943019944,0.9949009324009324,0.9943019943019944,0.9943495089777612,0.99375,0.9941167103862688,0.994133373875852,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,XGB,0.9729344729344728,0.9747812103321208,0.9729344729344728,0.9728172523267796,0.9711985930735932,0.972053203258574,0.9721204266049556,False
0,pharmaceutical_ingredients_0,Pharmaceutical Ingredients,Classification,0,XT,0.98005698005698,0.981359016824457,0.98005698005698,0.9797588996983342,0.9785714285714286,0.979408098056676,0.9794676158839624,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,ARSENAL,0.9527896995708156,0.96252299202943,0.9527896995708156,0.9512233831976322,0.9564345991561182,0.952064786414304,0.9522963841659828,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,AUTOGLUON,0.96137339055794,0.9699468628653178,0.96137339055794,0.9588775792638456,0.9595991561181436,0.9607788127034004,0.9609765830119312,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,CAT,0.7682403433476395,0.7861862029244003,0.7682403433476395,0.750584267525763,0.7201476793248945,0.7644084934277048,0.7656302031832958,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,COATNET,0.0686695278969957,0.0305728803286891,0.0686695278969957,0.033701267909323,0.0521097046413502,0.0493729670784213,0.0540514341347051,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,DEEPCNN,0.7339055793991416,0.8917024320457796,0.7339055793991416,0.7711783686032613,0.721308016877637,0.7290799294850157,0.7507593509797673,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,DUMMY,0.0343347639484978,0.001178876015399,0.0343347639484978,0.0022794864032197,0.0126582278481012,0.0,0.0,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,FASTAI,0.7510729613733905,0.7815486709705343,0.7510729613733905,0.7321621196274063,0.7537974683544303,0.747255419027848,0.7501938139526263,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,FCRESNEXT,0.8326180257510729,0.846910814507381,0.8326180257510729,0.8152623723439175,0.8334388185654009,0.8299938261211203,0.8315673820647078,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,GBM,0.5708154506437768,0.5912699414529761,0.5708154506437768,0.540925664288232,0.5274261603375529,0.563155033091475,0.5656825813495646,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,KNN,0.9012875536480688,0.9025393419170242,0.9012875536480688,0.8860377819605287,0.8930379746835443,0.8997680769086897,0.9003746268432776,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,LR,0.9399141630901288,0.9513420532733838,0.9399141630901288,0.935248543428296,0.9486286919831224,0.9389926873515496,0.939308986700544,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,MITRA,0.9399141630901288,0.9576589004700592,0.9399141630901288,0.9370646282663452,0.9300632911392404,0.9389858406748592,0.9393198096905196,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,NN_TORCH,0.9012875536480688,0.9148766945977246,0.9012875536480688,0.8940018787910735,0.8906118143459916,0.8997474511271163,0.9001687499252558,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,PLS,0.3047210300429184,0.1583285396053636,0.3047210300429184,0.1822257512492209,0.2052742616033755,0.2900883957118675,0.2970994143373737,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,RAMANFORMER,0.0128755364806866,0.0001657794396654,0.0128755364806866,0.000327344147814,0.0126582278481012,0.0,0.0,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,RAMANNET,0.7467811158798283,0.8475942869719693,0.7467811158798283,0.7428391242732386,0.7476793248945147,0.7429121783363255,0.7463256981049027,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,RAMANTRANSFORMER,0.0128755364806866,0.0001657794396654,0.0128755364806866,0.000327344147814,0.0126582278481012,0.0,0.0,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,REALMLP,0.9227467811158798,0.9407418761496016,0.9227467811158798,0.919093781754726,0.9131856540084388,0.9215546910070328,0.9218824446305712,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,REALTABPFN-V2,0.7639484978540773,0.8857237996574981,0.7639484978540773,0.7866825131119747,0.7460970464135022,0.7605657486641008,0.767897293502286,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,REALTABPFN-V2.5,0.8969957081545065,0.922041692213366,0.8969957081545065,0.8936353346224591,0.8874472573839662,0.8954336362616403,0.8960369856005573,False
0,rruff_mineral_raw_0,RRUFF Minerals (Raw),Classification,0,REZERONET,0.8755364806866953,0.9142209959806528,0.8755364806866953,0.8778557020415136,0.869831223628692,0.8735212638514526,0.8757065012005967,False
