seed,key,dataset,task_type,target_idx,model,mse,rmse,mae,r2,mape,explained_variance,max_error,median_ae,imputed
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,PLS,379.0677717911759,19.46966285766592,11.610119877688136,0.853259893720552,20.027409516435988,0.853431499238422,355.93213,8.918510000000001,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,RAMANFORMER,193.536109610167,13.91172561583095,9.983196849808673,0.9250806546836914,20.3461731127451,0.9421095176292824,164.14459,5.719628999999999,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,RAMANNET,165.49063140472165,12.86431620431967,9.27312905102487,0.9359372791682232,17.279344213927335,0.94092238041148,117.676857,7.565139,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,RAMANTRANSFORMER,2595.7655783906407,50.94865629622278,42.68247043303572,-0.0048412057024209,54.36488668569781,0.0007718068076624,322.523575,52.27713,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,REALMLP,89.92005213579469,9.482618421923066,7.077629312862882,0.9651912428621632,15.546892689446368,0.9651955221326706,35.438034,5.438573850000001,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,REALTABPFN-V2,192.99855821599968,13.892392098411262,8.049461350385522,0.925288745042674,16.117906135380625,0.9270879516798702,145.17987,6.197746500000003,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,REALTABPFN-V2.5,71.78081145300577,8.472355720400659,6.144574356622448,0.9722130851386604,10.697857148500578,0.9725254218925808,37.292267,4.434210000000002,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,REZERONET,118.9521922625247,10.906520630454274,8.343137218230229,0.9539526738126606,15.05636486880046,0.9539914390643331,60.449599999999975,7.016532500000004,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,RF,321.7525843143881,17.937463151582726,15.185618621938776,0.8754470521329626,23.186807529123413,0.8756284805945749,75.55000000000001,14.0,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,SANET,150.70330890448443,12.27612760215877,9.709597863393176,0.941661567637855,16.963449526960787,0.9576883377460642,49.71143000000001,7.912918200000002,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,TABDPT,323.6005228065735,17.988899988786795,10.582949031293364,0.874731700655152,22.452333390109573,0.8756662127205833,167.75491,6.989909999999995,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,TABICL,43.736916962728,6.613389219056142,3.416760601221769,0.9830690965546348,7.176038725490197,0.9832363807016254,41.981705,0.7871094,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,TABM,75.9273496114711,8.713630105270196,6.865217309721556,0.9706079277094496,12.841914101066898,0.9707142352269909,30.630100000000027,5.781298,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,XGB,162.6695162532597,12.754196025358077,10.224666671435587,0.9370293549603592,19.553279686274507,0.9370518832340464,49.582730000000026,8.774032499999999,False
0,sugar_mixtures_low_snr_3,Sugar Mixtures (Low SNR),Regression,3,XT,301.20482414971366,17.355253502893977,14.98845662455357,0.8834012511832315,21.17978571482122,0.8834640610087326,43.899998,14.7250025,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,AUTOGLUON,6255.228389528825,79.09000183037566,63.91723744615384,0.1744546561664338,142.2757122426383,0.1950984535396926,209.85245,67.17805,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,CAT,7186.642814423657,84.77406923360266,70.45530601538461,0.051529513586745,175.53003323868316,0.0622810973643339,200.7275,73.96691999999999,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,COATNET,7262.387208022317,85.21964097567131,71.59004295384615,0.0415330070544582,189.4369572231621,0.0799377194285966,183.81053,74.8056,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,DEEPCNN,6299.262477113829,79.36789323847414,63.88472367692308,0.1686431759594741,139.35607735111208,0.1787940444804604,217.0148,57.31536,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,DUMMY,7746.336683136154,88.01327560735456,75.59689384615383,-0.0223371206134173,200.3791488179884,1.1102230246251563e-16,156.9327,74.06729999999999,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,FASTAI,6983.046619958165,83.56462541026654,70.15962784615385,0.0783994981654985,183.7454075987699,0.0909730968492873,175.92847,60.15503000000001,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,FCRESNEXT,8913.439218278143,94.4110121663683,70.93709253846153,-0.1763676377525997,114.67647042942733,-0.1566750992701333,243.65027,50.54912999999999,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,GBM,8493.428900444267,92.15980089195216,75.3951762769231,-0.1209359987048159,182.06107711367292,-0.1054532866258877,227.50583,73.47051,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,KNN,6976.795126301578,83.52721189110515,63.77846239999999,0.0792245506110398,127.04941440838827,0.106591255304451,223.0,48.0,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,LR,12895.50264338344,113.55836668155914,85.33503249384616,-0.7019078282512625,122.35885879723112,-0.6818629072132858,323.2364,67.03200000000001,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,MITRA,6547.3699464147785,80.91582012446501,65.97614046153846,0.135898733503208,152.95454648656286,0.1655509405186416,186.01562,61.92187999999999,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,NN_TORCH,7864.924517997451,88.68440966707423,70.11988410769231,-0.0379879696006308,168.9711455583476,-0.0017172995090724,208.95702999999995,64.64966000000001,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,PLS,9170.847854372758,95.7645438268922,73.73151784615385,-0.2103396189109834,149.40203565102308,-0.1982458589175484,361.5859,62.18441999999999,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,RAMANFORMER,7269.75028016425,85.2628305896787,62.129543441538466,0.040561251981013,107.79461492345052,0.069758398606161,221.81903,46.41783000000001,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,RAMANNET,7679.62338597254,87.63346042450075,72.85422524615385,-0.0135325097478251,179.32930010429448,0.003100065658145,261.768,67.66783000000001,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,RAMANTRANSFORMER,7377.397973218761,85.89178059173508,72.10297376923076,0.0263542484566748,174.40354531537324,0.0415263162368454,197.26999,69.74000000000001,True
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,REALMLP,8526.73244928233,92.34030782536048,73.9289106923077,-0.1253312962006547,146.72111640813296,-0.1215524331965884,224.73809999999995,68.348145,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,REALTABPFN-V2,6754.151583124843,82.18364547234957,65.14511912307692,0.1086083442886367,155.06633154980958,0.1462307319995646,203.67593,65.53075999999999,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,REALTABPFN-V2.5,6461.859867173872,80.38569441868293,64.15554547692308,0.1471840844723813,135.71315972176316,0.1586806874874853,206.58646,63.48948999999999,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,REZERONET,7936.508276426608,89.08708254526358,65.68511113846155,-0.0474353686059532,122.21081857533254,-0.0248015039505187,313.841,51.753853,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,RF,7377.397973218761,85.89178059173508,72.10297376923076,0.0263542484566748,174.40354531537324,0.0415263162368454,197.26999,69.74000000000001,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,SANET,7660.899115497245,87.52656234250975,75.4791176923077,-0.0110613394971215,195.5517350215636,-3.183348107071993e-05,157.93788,77.93945,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,TABDPT,6360.649048662587,79.75367733629959,66.44596604615384,0.1605415695655626,140.08499806681627,0.181402028853395,194.42682,65.17032,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,TABICL,6492.5572296787395,80.5764061601083,65.2693574923077,0.1431327432413742,148.34750688079703,0.1769303157480564,203.73413,63.99567,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,TABM,7567.7789676165185,86.99298228947275,69.9836882153846,0.0012283643654448,130.7806973487249,0.0217283748281748,211.43475,57.97913,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,XGB,7889.100525006913,88.82060867280134,73.59608487692307,-0.0411786428704605,190.459160296656,-0.0328662170464602,221.11263,67.94467,False
0,synthetic_organic_pigments_raw_0,Synthetic Organic Pigments (Raw),Regression,0,XT,7085.246191573729,84.17390445722314,69.64994915384617,0.0649115205514038,172.14785823248667,0.0834955482658964,202.77333,73.38999999999999,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,AUTOGLUON,2.6472707526555443,1.6270435620030412,1.62596565,-0.2041810442249299,180.03393499916197,-0.2025860393085927,1.6851809999999998,1.62596565,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,CAT,3.644811109424845,1.9091388397455131,1.89726515,-0.6579386310777262,234.01351854333575,-0.6373800090722022,2.1098588,1.89726515,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,COATNET,3.472821209426185,1.8635506994515023,1.83817785,-0.5797044809936165,235.26650692775647,-0.5369809404508235,2.1446471,1.83817785,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,DEEPCNN,4.005878995833204,2.001469209314299,1.75948805,-0.8221798988268436,119.18725088633236,-0.408205603128994,2.7134696,1.75948805,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,DUMMY,2.3246965799188897,1.5246955695872175,1.4827,-0.0574496591649145,198.96330750991683,0.0,1.8380833,1.4827,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,FASTAI,1.29630321661325,1.138553124194585,1.1327341,0.4103422328646903,138.697679488173,0.416354186821626,1.2476979,1.1327341,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,FCRESNEXT,5.474079615310879,2.3396751089223646,1.797057165,-1.4900297412809298,77.20971097329068,-0.4689844874712625,3.29527783,1.797057165,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,GBM,2.3246965799188897,1.5246955695872175,1.4827,-0.0574496591649145,198.96330750991683,0.0,1.8380833,1.4827,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,KNN,2.2295021396,1.49315174701033,1.4827,-0.0141479528953087,153.77166237954583,0.0,1.65906,1.4827,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,LR,2.172351570260105,1.4738899450977012,1.40659295,0.0118484935190708,122.67911196355486,0.1000253065994654,1.8468745,1.40659295,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,MITRA,2.280137390208769,1.5100123808130743,1.5098745999999998,-0.0371807344464569,170.11950499459704,-0.0369914683356542,1.5302726999999998,1.5098745999999998,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,NN_TORCH,2.0504465868211996,1.431938052717784,1.2317281999999998,0.0673001960343611,78.13076755245254,0.3098822558866274,1.9619968,1.2317281999999998,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,PLS,2.90284948482637,1.7037750687301332,1.3699011,-0.3204377830864247,69.82667790340187,0.1463657069407032,2.3829265,1.3699011,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,RAMANFORMER,4.13281516630006,2.0329326516882107,1.45420144,-0.879920169688583,44.782595745788214,0.0820078284313918,2.8748046,1.45420144,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,RAMANNET,2.423227618332545,1.5566719687630226,1.50334765,-0.1022691052327191,136.77963889824474,-0.0280453451022189,1.907295,1.50334765,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,RAMANTRANSFORMER,2.8048492950009996,1.6747684302616286,1.4827,-0.275859807524319,234.9441886508191,0.0,2.261449,1.4827,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,REALMLP,11.283196291540088,3.359046932024036,3.0140996999999996,-4.132459941587813,469.07443955171055,0.0,4.4967996999999995,3.0140996999999996,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,REALTABPFN-V2,2.1559000939204997,1.4682983667907894,1.4679304999999998,0.0193318821893815,169.8722020718498,0.0198232129022158,1.5007959999999998,1.4679304999999998,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,REALTABPFN-V2.5,2.1961638513933197,1.4819459677712004,1.4804704,0.0010168483117914,174.12531940521555,0.0030052250989582,1.5465858,1.4804704,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,REZERONET,1.9408676460279248,1.393150259673351,1.18810185,0.1171450723913193,73.39905443535307,0.3579028102881972,1.9156193,1.18810185,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,RF,3.9564720171623247,1.989088237651192,1.98400245,-0.7997058292182786,237.89896790746695,-0.7905144618228122,2.1261513,1.98400245,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,SANET,2.263525554604624,1.50450176291177,1.4829855499999998,-0.0296244021278884,190.33985717972175,-0.0003852127830707,1.7365193999999995,1.4829855499999998,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,TABDPT,2.3600554128220246,1.5362471848052397,1.19230465,-0.0735335585111223,218.0387944756785,0.3533520571635454,2.1610487,1.19230465,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,TABICL,3.036828791635689,1.7426499337605614,1.6448486999999998,-0.38138181059715,138.29786452487932,-0.2306805493426489,2.2204366999999996,1.6448486999999998,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,TABM,2.8817330039933,1.697566789258467,1.6958183,-0.3108323938702237,199.56352678760788,-0.3081334767966059,1.7728462,1.6958183,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,XGB,9.230460633105103,3.0381673148635353,3.03784251,-3.1987188929200867,349.5410747881526,-3.1978211863246644,3.0822668,3.03784251,False
0,tg_ecoli_fermentation_2,Time-Gated Raman E. coli Fermentation,Regression,2,XT,2.5710129727825697,1.603437860592848,1.5948409,-0.1694931782763493,195.6163681416288,-0.1569861343581537,1.7606585,1.5948409,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,AUTOGLUON,0.0156129374370168,0.124951740432124,0.1164348799999999,-0.3069058306679952,750.8294060421287,0.8279112813552348,0.16177643,0.1164348799999999,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,CAT,0.0111356782963004,0.1055257233867669,0.086365435,0.0678702868959461,673.7902074754513,0.375633482073879,0.14700115,0.086365435,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,COATNET,0.003999033742166,0.0632379138030818,0.0631558725,0.6652545021871685,314.7614949318974,0.999132003548343,0.066376045,0.0631558725,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,DEEPCNN,0.0195461748110312,0.1398076350240975,0.126775325,-0.6361437385400441,348.775773677542,0.7091872355666288,0.1857176,0.126775325,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,DUMMY,0.0141743299999999,0.1190559952291357,0.1093,-0.1864849005858622,724.8871555273995,1.1102230246251563e-16,0.1565,0.1093,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,FASTAI,0.0105501606070568,0.1027139747408153,0.092847465,0.1168819789698187,632.3519546642382,0.278394594820217,0.13677364,0.092847465,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,FCRESNEXT,0.0139330761164732,0.1180384518556272,0.08604183725,-0.1662903594673603,60.126523701298694,0.3803035236830661,0.1668495,0.08604183725,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,GBM,0.0141743299999999,0.1190559952291357,0.1093,-0.1864849005858622,724.8871555273995,1.1102230246251563e-16,0.1565,0.1093,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,KNN,0.0194495143999999,0.1394615158385997,0.1093,-0.6280526246621387,895.4844789356982,1.1102230246251563e-16,0.1959199999999999,0.1093,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,LR,0.0064574675967314,0.0803583697988669,0.070038715,0.4594673752096683,504.1036527557808,0.5893838609624061,0.10943473,0.070038715,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,MITRA,0.0044867340728613,0.0669830879615243,0.06667938,0.6244307681284376,290.03558255464054,0.9966019847104128,0.07305075,0.06667938,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,NN_TORCH,0.0262226620301968,0.1619341286764368,0.13066368,-1.1950097501606578,1036.3402671840354,0.2341127177058367,0.22631756,0.13066368,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,PLS,0.0088114713632536,0.0938694378552127,0.093403695,0.26242173531693,404.48555654101995,0.992699016732059,0.1027429199999999,0.093403695,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,RAMANFORMER,0.0191558947496186,0.1384048219883202,0.13672081,-0.6034747235061175,744.38425,0.9612174904459386,0.1582455599999999,0.13672081,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,RAMANNET,0.003284646322385,0.0573118340518349,0.0559780265,0.7250534406017948,213.4376184035477,0.9873513583027012,0.06827058,0.0559780265,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,RAMANTRANSFORMER,0.0375755422691428,0.1938441184796247,0.1600895199999999,-2.14532069830911,1235.5661301076973,-3.330311349980519e-05,0.26939134,0.1600895199999999,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,REALMLP,0.0224258738030728,0.1497527088338398,0.14417742,-0.8771935357642959,511.5586165663605,0.8628262054196337,0.18465884,0.14417742,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,REALTABPFN-V2,0.0194601481184908,0.1394996348328227,0.1361905299999999,-0.6289427370291103,779.4198958267342,0.9236355065956612,0.16639463,0.1361905299999999,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,REALTABPFN-V2.5,0.0323699952999156,0.1799166343057685,0.174116245,-1.7095820864467846,1025.467588335445,0.8281061192856125,0.2194321199999999,0.174116245,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,REZERONET,0.0245909274651212,0.156814946561612,0.151568425,-1.058422805788248,896.0296064301552,0.8645677510180292,0.19179205,0.151568425,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,RF,0.0069655506680378,0.0834598745987423,0.08307967,0.4169374713377904,430.16394005384865,0.99469977368006,0.091037,0.08307967,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,SANET,0.0126732299086121,0.1125754409656568,0.10927789,-0.0608329231943525,637.568611300285,0.0004045336452714,0.13632549,0.10927789,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,TABDPT,0.0232942763833412,0.1526246257434926,0.15258926,-0.949884558840396,712.5985661229015,0.9990964613042324,0.1558747,0.15258926,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,TABICL,0.0306863166351906,0.1751751027834454,0.165184188,-1.5686470783628237,534.4456036110231,0.7153556676503857,0.223498,0.165184188,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,TABM,0.0109295054739248,0.1045442751848461,0.0874205649999999,0.085128311836795,664.5258412654417,0.3602844697547795,0.1447542399999999,0.0874205649999999,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,XGB,0.0076508144619862,0.0874689342680374,0.066161115,0.3595763724754088,562.7473985587584,0.6335916961347452,0.12337581,0.066161115,False
0,tg_ecoli_fermentation_3,Time-Gated Raman E. coli Fermentation,Regression,3,XT,0.0057168936426744,0.0756101424590276,0.0744083349999999,0.5214582992431711,412.53287994931907,0.9849082596476266,0.08783567,0.0744083349999999,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,AUTOGLUON,0.3594846969249999,0.5995704269933599,0.5831949999999999,0.8315161224797107,51.00081353466144,0.8405936838967021,0.7223649999999999,0.5831949999999999,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,CAT,1.616562271602316,1.27144102167671,0.944901125,0.2423469424363586,34.49433418503798,0.5815431576296642,1.7956209,0.944901125,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,COATNET,1.118745195990215,1.057707519113963,0.8771757649999998,0.4756646661458512,47.32194132029752,0.8362858128783769,1.4681984999999995,0.8771757649999998,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,DEEPCNN,0.5435714732633,0.7372729977852844,0.5482127,0.7452380301353296,20.05799776704251,0.8860942814226704,1.0411978,0.5482127,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,DUMMY,2.1386571299999995,1.4624148282891554,1.4607,-0.0023493323388656,160.02747553940645,2.220446049250313e-16,1.5315,1.4607,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,FASTAI,1.2116684431213849,1.1007581219874714,0.95399635,0.4321132462318572,58.67566845462095,0.573448603983074,1.5031405999999998,0.95399635,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,FCRESNEXT,0.5416507335580849,0.7359692476986283,0.6926676499999999,0.7461382455715081,92.45004681494156,0.9710062943983876,0.9413889,0.6926676499999999,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,GBM,2.1386571299999995,1.4624148282891554,1.4607,-0.0023493323388656,160.02747553940645,2.220446049250313e-16,1.5315,1.4607,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,KNN,1.5533715618,1.2463432760680342,1.12713,0.2719632679762878,78.32264169560558,0.4045765155093854,1.65906,1.12713,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,LR,1.3564117264443962,1.1646509032514405,1.075204925,0.3642747267402564,79.32043647140009,0.9061014631823032,1.5228053,1.075204925,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,MITRA,0.5343440452123562,0.7309884029260356,0.58589029,0.7495627562526331,28.346089670816397,0.9104458994028232,1.0230134,0.58589029,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,NN_TORCH,0.2138710549209312,0.4624619497006551,0.432881975,0.8997625631058475,33.279472563148886,0.9875873179598768,0.5956218,0.432881975,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,PLS,0.4415514739476534,0.6644933964665514,0.6643124149999999,0.7930529307871466,71.49386326187208,0.9998872871157082,0.6798201300000001,0.6643124149999999,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,RAMANFORMER,0.1414838015189355,0.3761433257668352,0.3325193150000001,0.9336891397877932,21.6512281358969,0.9855108445592704,0.5083451000000001,0.3325193150000001,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,RAMANNET,1.5283612913699935,1.2362691015187566,1.07698287,0.2836851225529172,67.23483902075822,0.8273052559489155,1.6839995,1.07698287,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,RAMANTRANSFORMER,3.7313596032865295,1.9316727474617768,1.4792157999999995,-0.7488197404838186,252.18188691496604,-0.0255126349421215,2.7215041,1.4792157999999995,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,REALMLP,1.1897054799999995,1.0907362100893137,0.8581999999999999,0.4424068838197128,38.98688224443537,0.6548125784534987,1.5313999999999997,0.8581999999999999,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,REALTABPFN-V2,1.629301068499865,1.2764407814308758,1.17749305,0.2363765022073265,86.66810370444085,0.3501776470745121,1.6702518,1.17749305,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,REALTABPFN-V2.5,1.6891911818589596,1.2996888788702317,1.2993089999999998,0.208307105623318,139.9166777678521,0.2087698370589378,1.3307303999999998,1.2993089999999998,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,REZERONET,0.5562385279255325,0.7458140035729636,0.734901093,0.7393012141748447,67.98281827662318,0.9924266148795304,0.8620188,0.734901093,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,RF,1.4285514833795447,1.1952202656328852,1.14390815,0.3304641471084319,94.37882525215382,0.3867179552314161,1.4903552999999998,1.14390815,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,SANET,2.1695925679936097,1.4729536883397285,1.4549280999999998,-0.0168482041699504,171.65313483586567,0.007887309206976,1.6846601,1.4549280999999998,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,TABDPT,1.05282527668328,1.026072744342856,0.9453718,0.5065601220739075,130.75233568702922,0.581126169601366,1.344242,0.9453718,False
0,tg_ecoli_fermentation_supernatant_2,Time-Gated Raman E. coli Fermentation Supernatant,Regression,2,TABICL,1.0497060188244045,1.0245516184284735,0.7681131649999999,0.5080220609646153,29.082639972342605,0.7234788471033817,1.4461309999999998,0.7681131649999999,False
